anio,modulo,hoja_excel,categoria_original,categoria_homologada_fina,categoria_homologada_agregada,regla_homologacion,nivel_territorial,territorio_padre,huelgas,pct_huelgas,trabajadores_comprendidos,pct_trabajadores,horas_hombre_perdidas,pct_horas,flag_hhp_arrastre,flag_faltante_fuente,flag_paro_nacional_registrado_lima,nota_fuente,archivo_homologado,carpeta_bloque,tipo_anio
1999,organizacion,C-8,SINDICATO UNICO,sindicato_unico,sindicato_unico,sindicato unico -> sindicato_unico,,,1.0,1.408450704225352,44.0,0.08448540706605223,352.0,0.04860133101372435,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: organizacion leida desde C-8 con parser del cuadro anual simple antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,tamano,C-10,100 - 199,100_199,100_199,100-199 -> 100_199,,,26.0,36.61971830985916,3289.0,6.315284178187404,41324.0,5.705685803440754,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: tamano leido desde C-10 con columnas fijas del layout antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,tamano,C-10,200 - 299,200_299,200_299,200-299 -> 200_299,,,7.0,9.859154929577464,1684.0,3.233486943164363,72208.0,9.969900312042638,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: tamano leido desde C-10 con columnas fijas del layout antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,tamano,C-10,20 - 49,20_49,20_49,20-49 -> 20_49,,,16.0,22.53521126760564,481.0,0.92357910906298,16719.0,2.3084251511888,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: tamano leido desde C-10 con columnas fijas del layout antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,tamano,C-10,300 A MAS TRABAJADORES,300_a_mas_trabajadores,300_mas,300 a mas trabajadores -> fina 300_a_mas_trabajadores; agregada 300_mas,,,9.0,12.67605633802817,45707.0,87.76305683563747,542544.0,74.91011515201723,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: tamano leido desde C-10 con columnas fijas del layout antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,tamano,C-10,50 - 99,50_99,50_99,50-99 -> 50_99,,,13.0,18.30985915492958,919.0,1.764592933947772,51465.0,7.105873581310579,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | 1999: tamano leido desde C-10 con columnas fijas del layout antiguo.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,ANCASH,ancash,ancash,ANCASH -> direccion regional; se preserva el doble registro regional/zona,regional,ancash,4.0,5.633802816901408,653.0,1.25384024577573,9276.0,1.280755529782122,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,AREQUIPA,arequipa,arequipa,AREQUIPA -> direccion regional; se preserva el doble registro regional/zona,regional,arequipa,11.0,15.49295774647887,6929.0,13.30453149001536,131848.0,18.20451219175434,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,AREQUIPA,arequipa,arequipa,AREQUIPA -> zona de trabajo; region_madre=arequipa,zona,arequipa,9.0,12.67605633802817,6715.0,12.89362519201229,130136.0,17.96813299091486,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CAJAMARCA,cajamarca,cajamarca,CAJAMARCA -> direccion regional; se preserva el doble registro regional/zona,regional,cajamarca,,0.0,6.0,0.01152073732718894,48.0,0.00662745422914423,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CAJAMARCA,cajamarca,cajamarca,CAJAMARCA -> zona de trabajo; region_madre=cajamarca,zona,cajamarca,0.0,0.0,6.0,0.01152073732718894,48.0,0.00662745422914423,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CALLAO,callao,callao,CALLAO -> zona de trabajo; region_madre=lima,zona,lima,3.0,4.225352112676056,237.0,0.4550691244239631,10984.0,1.516582442769171,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CAMANA,camana,camana,CAMANA -> zona de trabajo; region_madre=arequipa,zona,arequipa,1.0,1.408450704225352,179.0,0.3437019969278033,1432.0,0.1977190511694695,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,CERRO DE PASCO -> zona de trabajo; region_madre=pasco,zona,pasco,3.0,4.225352112676056,1575.0,3.024193548387097,44880.0,6.196669704249855,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CHICLAYO,chiclayo,chiclayo,CHICLAYO -> zona de trabajo; region_madre=lambayeque,zona,lambayeque,7.0,9.859154929577464,1198.0,2.300307219662058,15523.0,2.143291083312622,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CHIMBOTE,chimbote,chimbote,CHIMBOTE -> zona de trabajo; region_madre=ancash,zona,ancash,3.0,4.225352112676056,616.0,1.182795698924731,5428.0,0.7494546157457266,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CUSCO,cusco,cusco,CUSCO -> direccion regional; se preserva el doble registro regional/zona,regional,cusco,4.0,5.633802816901409,3066.0,5.887096774193548,76208.0,10.52218816447132,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,CUSCO,cusco,cusco,CUSCO -> zona de trabajo; region_madre=cusco,zona,cusco,4.0,5.633802816901409,3066.0,5.887096774193548,76208.0,10.52218816447132,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,HUANCAYO,huancayo,huancayo,HUANCAYO -> zona de trabajo; region_madre=junin,zona,junin,,0.0,1678.0,3.221966205837173,13424.0,1.85347803275067,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,HUARAZ,huaraz,huaraz,HUARAZ -> zona de trabajo; region_madre=ancash,zona,ancash,1.0,1.408450704225352,37.0,0.07104454685099847,3848.0,0.5313009140363958,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,ICA,ica,ica,ICA -> direccion regional; se preserva el doble registro regional/zona,regional,ica,2.0,2.816901408450704,1159.0,2.22542242703533,10424.0,1.439262143429155,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,ICA,ica,ica,ICA -> zona de trabajo; region_madre=ica,zona,ica,1.0,1.408450704225352,1015.0,1.948924731182796,8120.0,1.121144340430232,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,ILO,ilo,ilo,ILO -> zona de trabajo; region_madre=moquegua,zona,moquegua,1.0,1.408450704225352,776.0,1.490015360983103,6208.0,0.8571507469693204,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,IQUITOS,iquitos,iquitos,IQUITOS -> zona de trabajo; region_madre=loreto,zona,loreto,0.0,0.0,3964.0,7.611367127496161,31712.0,4.378538094054622,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,JUNIN,junin,junin,JUNIN -> direccion regional; se preserva el doble registro regional/zona,regional,junin,7.0,9.859154929577466,3203.0,6.150153609831028,54637.0,7.543837848286526,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LA LIBERTAD,la_libertad,la_libertad,LA LIBERTAD -> direccion regional; se preserva el doble registro regional/zona,regional,la_libertad,1.0,1.408450704225352,223.0,0.4281874039938556,3896.0,0.53792836826554,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LA OROYA,la_oroya,la_oroya,LA OROYA -> zona de trabajo; region_madre=junin,zona,junin,5.0,7.042253521126761,627.0,1.203917050691244,27605.0,3.811476541573468,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LAMBAYEQUE,lambayeque,lambayeque,LAMBAYEQUE -> direccion regional; se preserva el doble registro regional/zona,regional,lambayeque,7.0,9.859154929577464,1198.0,2.300307219662058,15523.0,2.143291083312622,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LIMA,lima,lima,LIMA -> direccion regional; se preserva el doble registro regional/zona,regional,lima,25.0,35.2112676056338,23677.0,45.46274961597543,293252.0,40.48987932510424,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LIMA,lima,lima,LIMA -> zona de trabajo; region_madre=lima,zona,lima,22.0,30.98591549295774,23440.0,45.00768049155146,282268.0,38.97329688233507,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,LORETO,loreto,loreto,LORETO -> direccion regional; se preserva el doble registro regional/zona,regional,loreto,,0.0,3964.0,7.611367127496161,31712.0,4.378538094054622,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,MOLLENDO,mollendo,mollendo,MOLLENDO -> zona de trabajo; region_madre=arequipa,zona,arequipa,1.0,1.408450704225352,35.0,0.06720430107526883,280.0,0.03866014967000801,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,MOQUEGUA,moquegua,moquegua,MOQUEGUA -> direccion regional; se preserva el doble registro regional/zona,regional,moquegua,2.0,2.816901408450704,926.0,1.778033794162826,8608.0,1.188523458426532,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,MOQUEGUA,moquegua,moquegua,MOQUEGUA -> zona de trabajo; region_madre=moquegua,zona,moquegua,1.0,1.408450704225352,150.0,0.2880184331797235,2400.0,0.3313727114572115,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PASCO,pasco,pasco,PASCO -> direccion regional; se preserva el doble registro regional/zona,regional,pasco,3.0,4.225352112676056,1575.0,3.024193548387097,44880.0,6.196669704249855,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PISCO,pisco,pisco,PISCO -> zona de trabajo; region_madre=ica,zona,ica,1.0,1.408450704225352,144.0,0.2764976958525346,2304.0,0.3181178029989231,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PIURA,piura,piura,PIURA -> direccion regional; se preserva el doble registro regional/zona,regional,piura,5.0,7.042253521126761,2977.0,5.71620583717358,23756.0,3.280037555573965,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PIURA,piura,piura,PIURA -> zona de trabajo; region_madre=piura,zona,piura,4.0,5.633802816901409,511.0,0.9811827956989247,4028.0,0.5561538673956866,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PUCALLPA,pucallpa,pucallpa,PUCALLPA -> zona de trabajo; region_madre=ucayali,zona,ucayali,0.0,0.0,1698.0,3.26036866359447,13584.0,1.875569546847817,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PUNO,puno,puno,PUNO -> direccion regional; se preserva el doble registro regional/zona,regional,puno,,0.0,180.0,0.3456221198156682,1440.0,0.1988236268743269,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,PUNO,puno,puno,PUNO -> zona de trabajo; region_madre=puno,zona,puno,0.0,0.0,180.0,0.3456221198156682,1440.0,0.1988236268743269,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,SAN RAMON,san_ramon,san_ramon,SAN RAMON -> zona de trabajo; region_madre=junin,zona,junin,2.0,2.816901408450704,898.0,1.724270353302611,13608.0,1.878883273962389,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,SULLANA,sullana,sullana,SULLANA -> zona de trabajo; region_madre=piura,zona,piura,1.0,1.408450704225352,446.0,0.8563748079877112,3568.0,0.4926407643663877,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,TACNA,tacna,tacna,TACNA -> direccion regional; se preserva el doble registro regional/zona,regional,tacna,,0.0,646.0,1.240399385560676,5168.0,0.7135559053378621,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
1999,territorio,C-5,TACNA,tacna,tacna,TACNA -> zona de trabajo; region_madre=tacna,zona,tacna,0.0,0.0,646.0,1.240399385560676,5168.0,0.7135559053378621,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCION SOCIAL | * : LA HUELGA FUE REGISTRADA EN LIMA POR TRATARSE DE ORGANISMO SINDICAL DE SEGUNDO | ** : PARO CIVICO NACIONAL LA HUELGA ES REGISTRADA EN LIMA. | 1999: territorio leido desde C-5; se marca estructura mixta y el doble registro regional/zona del cuadro.,huelgas_1999_homologado.xlsx,era2_homologados_1996_1999,completo_layout_antiguo
